Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Iterative Inverse Kinematics based on Screw Rotors and the Extended Kalman Filter,"Macias-Garcia, Edgar; Zamora-Esquivel, Julio; Chel-Puc, Niger; Bayro-Corrochano, Eduardo",,,,"2022 ASIA CONFERENCE ON ADVANCED ROBOTICS, AUTOMATION, AND CONTROL ENGINEERING (ARACE 2022)",2022,2022,,,,,,81.0,86,,10.1109/ARACE56528.2022.00023,"Asia Conference on Advanced Robotics, Automation, and Control Engineering (ARACE)","AUG 26-28, 2022",1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Geometric techniques for visually guided grasping,"Zamora-Esquivel, Julio; Bayro-Corrochano, Eduardo",,,,"2008 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-9",2008,2008,,,,,,1312.0,1317,,10.1109/ROBOT.2008.4543385,IEEE International Conference on Robotics and Automation,"MAY 19-23, 2008",1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinematics and grasping using conformal geometric algebra,"Zamora-Esquivel, Julio; Bayro-Corrochano, Eduardo",,,"Lenarcic, J; Roth, B",ADVANCES IN ROBOT KINEMATICS: MECHANISMS AND MOTION,2006,2006,,,,,,473.0,+,,10.1007/978-1-4020-4941-5_51,10th International Symposium on Advances in Robot Kinematics,"JUN, 2006",1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hand-Eye Calibration Using Camera's IMU Sensor in Quadric Geometric Algebra (QGA),"Zamora-Esquivel, Julio; Macias-Garcia, Edgar; Campos-Macias, Leobardo",,,"Silva, DW; Hitzer, E; Hildenbrand, D","ADVANCED COMPUTATIONAL APPLICATIONS OF GEOMETRIC ALGEBRA, ICACGA 2022",2024,2024,13771.0,,,,,147.0,158,,10.1007/978-3-031-34031-4_13,1st International Conference of Advanced Computational Applications of Geometric Algebra (ICACGA),"OCT 02-05, 2022",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deformable Fractional Filters,"Zamora-Esquivel, Julio; Rhodes, Anthony; Macias-Garcia, Edgar; Nachman, Lama",,,,"2023 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS, AIM",2023,2023,,,,,,1318.0,1323,,10.1109/AIM46323.2023.10196169,IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM),"JUN 28-30, 2023",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detection and Classification of Intra Boby Acoustic Wave Signals for Wearable Applications,"Moncada-Gonzalez, Hector R.; Aguilar-Ponce, Ruth M.; Luis Tecpanecatl-Xihuitl, J.; Lopez-Meyer, Paulo; Rodrigo Camacho-Perez, J.; Zamora-Esquivel, Julio; Cordourier-Maruri, Hector; Ibarra Von Borstel, Alejandro",,,,"2016 IEEE INTERNATIONAL AUTUMN MEETING ON POWER, ELECTRONICS AND COMPUTING (ROPEC)",2016,2016,,,,,,,,,,"IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)","NOV 09-11, 2016",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geometric control of a binocular head,"Bayro-Corrochano, Eduardo; Zamora-Esquivel, Julio",,,"Zaytoon, J; Ferrier, JL; Cetto, JA; Filipe, J","ICINCO 2007: PROCEEDINGS OF THE FOURTH INTERNATIONAL CONFERENCE ON INFORMATICS IN CONTROL, AUTOMATION AND ROBOTICS, VOL RA-2: ROBOTICS AND AUTOMATION, VOL 2",2007,2007,,,,,,183.0,188,,,"4th International Conference on Informatics in Control, Automation and Robotics","MAY 09-12, 2007",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humanoid Egomotion Using Planes,"Zamora-Esquivel, Julio; Bayro-Corrochano, Eduardo",,,,HUMANOIDS: 2007 7TH IEEE-RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS,2007,2007,,,,,,264.0,269,,10.1109/ICHR.2007.4813878,7th IEEE/RAS International Conference on Humanoid Robots,"SEP 29-DEC 01, 2007",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geometric advanced techniques for robot grasping using stereoscopic vision,"Zamora-Esquivel, Julio; Bayro-Corrochano, Eduardo",,,"Zaytoon, J; Ferrier, JL; Cetto, JA; Filipe, J","ICINCO 2007: PROCEEDINGS OF THE FOURTH INTERNATIONAL CONFERENCE ON INFORMATICS IN CONTROL, AUTOMATION AND ROBOTICS, VOL RA-2: ROBOTICS AND AUTOMATION, VOL 2",2007,2007,,,,,,175.0,182,,,"4th International Conference on Informatics in Control, Automation and Robotics","MAY 09-12, 2007",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conformal geometric algebra for 3D object recognition and visual tracking using stereo and onmidirectional robot vision,"Bayro-Corrochano, E; Zamora-Esquivel, J; López-Franco, C",,,"Sanfeliu, A; Cortes, ML","PROGRESS IN PATTERN RECOGNITION, IMAGE ANALYSIS AND APPLICATIONS, PROCEEDINGS",2005,2005,3773.0,,,,,1079.0,1090,,,10th Iberoamerican Congress on Pattern Recognition,"NOV 15-18, 2005",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
