Toledo-Antonio, Jose A. (Author)
Timespan: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Influence of synthesis methods on tungsten dispersion, structural deformation, and surface acidity in binary WO3-ZrO2 system","Cortés-Jácome, MA; Toledo, JA; Angeles-Chavez, C; Aguilar, M; Wang, JA","","","","JOURNAL OF PHYSICAL CHEMISTRY B","DEC 8 2005","2005","109","48","","","","22730","22739","","10.1021/jp053255d","","","43","2.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","4","3","4","3","1","3","0","3","2","1","1","1","2","2","1","1","1"
"Structural and spectroscopic study of the Fe doped TiO2 thin films for applications in photocatalysis","Mathews, N. R.; Jacome, M. A. Corte; Morales, Erik R.; Antonio, J. A. Toledo","","","Kasap, S; DeCorby, R; Ruda, H; Hegmann, F; Kashyap, R","PHYSICA STATUS SOLIDI C: CURRENT TOPICS IN SOLID STATE PHYSICS, VOL 6, SUPPL 1","2009","2009","6","","S1","","","S219","S223","","10.1002/pssc.200881319","3rd International Conference on Optical, Optoelectronic and Photonic Materials and Applications","JUL 20-25, 2008","42","2.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","1","3","3","2","2","1","7","5","1","1","2","2","1"
"Temperature dependence and the oscillatory behavior of the opto-electronic properties of a dye-sensitized nanocrystalline TiO2 solar cell","Sebastián, PJ; Olea, A; Campos, J; Toledo, JA; Gamboa, SA","","","","SOLAR ENERGY MATERIALS AND SOLAR CELLS","FEB 26 2004","2004","81","3","","","","349","361","","10.1016/j.solmat.2003.11.011","International Symposium on Solar-Hydrogen-Fuel Cells","AUG 25-29, 2002","42","1.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5","2","2","3","2","3","2","5","1","0","3","2","1","4","4","0","1","0","0"
"Complete Structural Characterization of Ni3Si2O5(OH)4 Nanotubes: Theoretical and Experimental Comparison","Alvarez-Ramirez, F.; Toledo-Antonio, J. A.; Angeles-Chavez, C.; Guerrero-Abreo, J. H.; Lopez-Salinas, E.","","","","JOURNAL OF PHYSICAL CHEMISTRY C","JUN 16 2011","2011","115","23","","","","11442","11446","","10.1021/jp201941x","","","38","2.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","6","3","1","5","6","3","4","1","3","0"
"Structural characterization of CdTe thin films developed on metallic substrates by close spaced sublimation","Hernández, GP; Mathew, X; Enríquez, JP; Morales, BE; Lira, MM; Toledo, JA; Juárez, AS; Campos, J","","","","JOURNAL OF MATERIALS SCIENCE","FEB 15 2004","2004","39","4","","","","1515","1518","","10.1023/B:JMSC.0000013932.66354.a2","","","38","1.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","3","1","0","3","7","2","3","2","6","2","0","0","1","1","0","0","0"
"Preparation of Ni/ZrO2-SO4<SUP>2-</SUP> catalysts by incipient wetness method:: effect of nickel on the isomerization of n-butane","Pérez, M; Armendáriz, H; Toledo, JA; Vázquez, A; Navarrete, J; Montoya, A; Gárcia, A","","","","JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL","DEC 15 1999","1999","149","1-2","","","","169","178","","10.1016/S1381-1169(99)00172-7","","","35","1.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4","6","0","1","1","1","3","0","1","0","1","1","3","1","2","1","3","1","1","0","0","0"
"Highly dispersed CoMoS phase on titania nanotubes as efficient HDS catalysts","Cortes-Jacome, M. A.; Escobar, J.; Chavez, C. Angeles; Lopez-Salinas, E.; Romero, E.; Ferrat, G.; Toledo-Antonio, J. A.","","","","CATALYSIS TODAY","JAN 15 2008","2008","130","1","","","","56","62","","10.1016/j.cattod.2007.07.012","4th International Symposium on Molecular Aspects of Catalysis by Sulfides","MAY 13-17, 2007","34","1.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","4","3","3","3","1","3","2","2","1","4","0","2","0","1","0"
"Highly active sulfided CoMo catalyst on nano-structured TiO2","Escobar, J; Toledo, JA; Cortés, MA; Mosqueira, ML; Pérez, V; Ferrat, G; López-Salinas, E; Torres-García, E","","","","CATALYSIS TODAY","OCT 15 2005","2005","106","1-4","","","","222","226","","10.1016/j.cattod.2005.07.136","International Conference on Gas-Fuel 05","NOV 14-16, 2005","33","1.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","3","3","3","1","1","1","1","2","5","1","0","1","3","0","1","1","0","0"
"Assessing optimal photoactivity on titania nanotubes using different annealing temperatures","Toledo Antonio, J. A.; Cortes-Jacome, M. A.; Orozco-Cerros, S. L.; Montiel-Palacios, E.; Suarez-Parra, R.; Angeles-Chavez, C.; Navarete, J.; Lopez-Salinas, E.","","","","APPLIED CATALYSIS B-ENVIRONMENTAL","OCT 11 2010","2010","100","1-2","","","","47","54","","10.1016/j.apcatb.2010.07.009","","","32","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","5","5","4","1","2","1","3","1","0","1","0","1"
"Upgrading HDS activity of MoS2 catalysts by chelating thioglycolic acid to MoOx supported on alumina","Toledo-Antonio, Jose A.; Cortes-Jacome, M. A.; Escobar-Aguilar, J.; Angeles-Chavez, C.; Navarrete-Bolanos, J.; Lopez-Salinas, E.","","","","APPLIED CATALYSIS B-ENVIRONMENTAL","SEP 15 2017","2017","213","","","","","106","117","","10.1016/j.apcatb.2017.05.011","","","29","3.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","2","5","5","4","2","3","1"
"Highly Quasi-Monodisperse Ag Nanoparticles on Titania Nanotubes by Impregnative Aqueous Ion Exchange","Toledo-Antonio, J. A.; Cortes-Jacome, M. A.; Angeles-Chavez, C.; Lopez-Salinas, E.; Quintana, P.","","","","LANGMUIR","SEP 1 2009","2009","25","17","","","","10195","10201","","10.1021/la9009702","","","29","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","3","2","2","4","0","2","2","0","0","0","1","4","0"
"Oxidative dehydrogenation of 1-butene over Zn-Al ferrites","Toledo, JA; Bosch, P; Valenzuela, MA; Montoya, A; Nava, N","","","","JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL","OCT 31 1997","1997","125","1","","","","53","62","","10.1016/S1381-1169(97)00052-6","","","28","0.97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","3","5","0","3","1","0","0","0","3","3","1","0","3","1","0","0","1","0"
"Fe doped TiO2 powder synthesized by sol gel method: structural and photocatalytic characterization","Mathews, N. R.; Cortes Jacome, M. A.; Angeles-Chavez, C.; Toledo Antonio, J. A.","","","","JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS","AUG 2015","2015","26","8","","","SI","5574","5584","","10.1007/s10854-014-2294-3","2nd International Symposium on Renewable Energy and Sustainability (ISRES)","MAR 20-22, 2013","27","2.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","7","4","2","2","2","1","0"
"Generation of highly reactive OH groups at the surface of TiO2 nanotubes","Rendon-Rivera, A.; Toledo-Antonio, J. A.; Cortes-Jacome, M. A.; Angeles-Chavez, C.","","","","CATALYSIS TODAY","MAY 30 2011","2011","166","1","","","SI","18","24","","10.1016/j.cattod.2010.03.045","2nd International Symposium on New Catalytic Materials","AUG 16-20, 2009","27","1.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","2","1","1","1","4","1","0","6","0","2","2"
"Solid solutions of WO3 into zirconia in WO3-ZrO2 catalysts","Cortés-Jácome, MA; Toledo-Antonio, JA; Armendáriz, H; Hernández, I; Bokhimi, X","","","","JOURNAL OF SOLID STATE CHEMISTRY","MAR 2002","2002","164","2","","","","339","344","","10.1006/jssc.2001.9488","","","24","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","2","1","1","3","0","0","1","0","1","0","0","1","1","2","1","1","2","0","2","0"
"Thermal evolution in air and argon of nanocrystalline MoS2 synthesized under hydrothermal conditions","Bokhimi, X; Toledo, JA; Navarrete, J; Sun, XC; Portilla, M","","","","INTERNATIONAL JOURNAL OF HYDROGEN ENERGY","DEC 2001","2001","26","12","","","","1271","1277","","10.1016/S0360-3199(01)00067-2","4th International Symposium on New Materials, Renewable Energy and Environment","AUG 27-31, 2000","23","0.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","1","0","2","0","0","0","1","0","2","3","1","0","2","2","0","1","3","0","0","0"
"Preparation of platinum-iridium nanoparticles on titania nanotubes by MOCVD and their catalytic evaluation","Capula Colindres, S.; Vargas Garcia, J. R.; Toledo Antonio, J. A.; Angeles Chavez, C.","","","","JOURNAL OF ALLOYS AND COMPOUNDS","AUG 26 2009","2009","483","1-2","","","","406","409","","10.1016/j.jallcom.2008.08.097","14th International Symposium on Metastable and Nano-Materials","AUG 26-30, 2007","22","1.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","3","1","1","1","1","0","2","1","4","2","0","0","0"
"Effect of Eu Doping on the Physical, Photoluminescence, and Photocatalytic Characteristics of ZnO Thin Films Grown by Sol-Gel Method","Sanchez Rayes, R. M.; Kumar, Y.; Cortes-Jacome, M. A.; Toledo Antonio, J. A.; Mathew, X.; Mathews, N. R.","","","","PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE","DEC 2017","2017","214","12","","","","","","1700229","10.1002/pssa.201700229","","","21","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","2","2","6","1","3","0"
"Synthesis and catalytic activity of chrysotile-type magnesium silicate nanotubes using various silicate sources","Lopez-Salinas, E.; Toledo-Antonio, J. A.; Manriquez, M. E.; Sanchez-Cantu, M.; Cruz Ramos, I; Hernandez-Cortez, J. G.","","","","MICROPOROUS AND MESOPOROUS MATERIALS","JAN 15 2019","2019","274","","","","","176","182","","10.1016/j.micromeso.2018.07.041","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","1","5","4","2","0"
"Uniformly sized Pt nanoparticles dispersed at high loading on Titania nanotubes","Encarnacion-Gomez, C.; Cortes-Jacome, M. A.; Medina-Mendoza, A. K.; Angeles-Chavez, C.; Hernandez-Cruz, M. G.; Cuauhtemoc-Lopez, I; Hernandez-Cortez, J. G.; Lopez-Salinas, E.; Vargas-Garcia, J. R.; Toledo-Antonio, J. A.","","","","APPLIED CATALYSIS A-GENERAL","JUN 25 2020","2020","600","","","","","","","117631","10.1016/j.apcata.2020.117631","","","18","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","5","3","0"
"Synthesis and Photocatalytic Activity of Cu2O Microspheres upon Methyl Orange Degradation","Prado-Chay, D. A.; Cortes-Jacome, M. A.; Angeles-Chavez, C.; Oviedo-Roa, R.; Martinez-Magadan, J. M.; Zuriaga-Monroy, C.; Hernandez-Hernandez, I. J.; Mayoral, P. Rayo; Gomora-Herrera, D. R.; Toledo-Antonio, J. A.","","","","TOPICS IN CATALYSIS","AUG 2020","2020","63","5-6","","","SI","586","600","","10.1007/s11244-020-01256-5","","","17","2.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","2","1"
