Pena-Cabrera, Eduardo (Author)
Timespan: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"3- and 5-Functionalized BODIPYs via the Liebeskind-Srogl reaction","Han, Junyan; Gonzalez, Oswaldo; Aguilar-Aguilar, Angelica; Pena-Cabrera, Eduardo; Burgess, Kevin","","","","ORGANIC & BIOMOLECULAR CHEMISTRY","2009","2009","7","1","","","","34","36","","10.1039/b818390b","","","82","4.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","10","8","13","8","9","1","1","3","8","3","1","2","1","1","0"
"8-AminoBODIPYs: Cyanines or Hemicyanines? The Effect of the Coplanarity of the Amino Group on Their Optical Properties","Osorio-Martinez, Carlos A.; Urias-Benavides, Arlette; Azael Gomez-Duran, C. F.; Banuelos, Jorge; Esnal, Ixone; Lopez Arbeloa, Inigo; Pena-Cabrera, Eduardo","","","","JOURNAL OF ORGANIC CHEMISTRY","JUN 15 2012","2012","77","12","","","","5434","5438","","10.1021/jo300724m","","","79","5.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","9","9","10","7","4","8","8","5","5","1","4","1"
"Modulation of the photophysical properties of BODIPY dyes by substitution at their meso position.","Banuelos, Jorge; Arroyo-Cordoba, Ismael J.; Valois-Escamilla, Ismael; Alvarez-Hernandez, Alejandro; Pena-Cabrera, Eduardo; Hu, Rongrong; Tang, Ben Zhong; Esnal, Ixone; Martinez, Virginia; Lopez Arbeloa, Inigo","","","","RSC ADVANCES","2011","2011","1","4","","","","677","684","","10.1039/c1ra00020a","","","64","4.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","9","5","6","2","2","8","4","6","6","0"
"Blue-to-Orange Color-Tunable Laser Emission from Tailored Boron-Dipyrromethene Dyes","Esnal, Ixone; Valois-Escamilla, Ismael; Gomez-Duran, Cesar F. A.; Urias-Benavides, Arlette; Betancourt-Mendiola, Maria L.; Lopez-Arbeloa, Inigo; Banuelos, Jorge; Garcia-Moreno, Inmaculada; Costela, Angel; Pena-Cabrera, Eduardo","","","","CHEMPHYSCHEM","DEC 16 2013","2013","14","18","","","","4134","4142","","10.1002/cphc.201300818","","","60","4.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","8","8","7","7","3","9","6","2","4","1"
"Coumarin-BODIPY hybrids by heteroatom linkage: versatile, tunable and photostable dye lasers for UV irradiation","Esnal, I.; Duran-Sampedro, G.; Agarrabeitia, A. R.; Banuelos, J.; Garcia-Moreno, I.; Macias, M. A.; Pena-Cabrera, E.; Lopez-Arbeloa, I.; de la Moya, S.; Ortiz, M. J.","","","","PHYSICAL CHEMISTRY CHEMICAL PHYSICS","2015","2015","17","12","","","","8239","8247","","10.1039/c5cp00193e","","","59","5.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","7","4","7","5","6","5","6","5","1"
"8-Alkoxy- and 8-Aryloxy-BODIPYs: Straightforward Fluorescent Tagging of Alcohols and Phenols","Flores-Rizo, Juan O.; Esnal, Ixone; Osorio-Martinez, Carlos A.; Gomez-Duran, Cesar F. A.; Banuelos, Jorge; Lopez Arbeola, Inigo; Pannell, Keith H.; Metta-Magana, Alejandro J.; Pena-Cabrera, Eduardo","","","","JOURNAL OF ORGANIC CHEMISTRY","JUN 21 2013","2013","78","12","","","","5867","5877","","10.1021/jo400417h","","","54","4.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","10","9","7","3","4","2","3","4","1","1","0"
"8-Alkenylborondipyrromethene dyes. General synthesis, optical properties, and preliminary study of their reactivity","Arroyo, Ismael J.; Hu, Rongrong; Tang, Ben Zhong; Lopez, Fabiola I.; Pena-Cabrera, Eduardo","","","","TETRAHEDRON","SEP 23 2011","2011","67","38","","","","7244","7250","","10.1016/j.tet.2011.07.067","","","53","3.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","1","10","6","3","2","4","1","5","3","1","1","1"
"8-Amino-BODIPYs: Structural Variation, Solvent-Dependent Emission, and VT NMR Spectroscopic Properties of 8-R2N-BODIPY","Roacho, Robinson I.; Metta-Magana, Alejandro; Portillo, Michelle M.; Pena-Cabrera, Eduardo; Pannell, Keith H.","","","","JOURNAL OF ORGANIC CHEMISTRY","MAY 3 2013","2013","78","9","","","","4245","4250","","10.1021/jo302758a","","","51","3.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","10","5","3","5","7","2","5","4","0","2","0"
"Synthesis of polymer-supported Fesulphos ligands and their application in asymmetric catalysis","Martin-Matute, Belen; Isabel Pereira, Susana; Pena-Cabrera, Eduardo; Adrio, Javier; Silva, Artur M. S.; Carretero, Juan C.","","","","ADVANCED SYNTHESIS & CATALYSIS","JUL 2007","2007","349","10","","","","1714","1724","","10.1002/adsc.200600647","","","46","2.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","7","7","2","3","2","1","1","2","0","1","0","1","1","0","1","0"
"Near-IR BODIPY Dyes a la Carte-Programmed Orthogonal Functionalization of Rationally Designed Building Blocks","Gomez-Duran, Cesar F. A.; Esnal, Ixone; Valois-Escamilla, Ismael; Urias-Benavides, Arlette; Banuelos, Jorge; Lopez Arbeloa, Inigo; Garcia-Moreno, Inmaculada; Pena-Cabrera, Eduardo","","","","CHEMISTRY-A EUROPEAN JOURNAL","JAN 18 2016","2016","22","3","","","","1048","1061","","10.1002/chem.201503090","","","45","4.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","7","9","2","3","3","1","4","0"
"Reaction of Amines with 8-MethylthioBODIPY: Dramatic Optical and Laser Response to Amine Substitution","Esnal, Ixone; Urias-Benavides, Arlette; Azael Gomez-Duran, C. F.; Osorio-Martinez, Carlos A.; Garcia-Moreno, Inmaculada; Costela, Angel; Banuelos, Jorge; Epelde, Nerea; Lopez Arbeloa, Inigo; Hu, Rongrong; Tang, Ben Zhong; Pena-Cabrera, Eduardo","","","","CHEMISTRY-AN ASIAN JOURNAL","NOV 2013","2013","8","11","","","","2691","2700","","10.1002/asia.201300760","","","38","2.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","6","2","3","6","2","1","2","3","5","0"
"Pd-catalyzed, cu(I)-mediated cross-couplings of bisarylthiocyclobutenediones with boronic acids and organostannanes","Aguilar-Aguilar, Angelica; Liebeskind, Lanny S.; Pena-Cabrera, Eduardo","","","","JOURNAL OF ORGANIC CHEMISTRY","OCT 26 2007","2007","72","22","","","","8539","8542","","10.1021/jo701331m","","","37","1.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","5","1","5","3","1","2","2","0","1","0","4","0","1","2","0"
"Quinolones in the Search for New Anticancer Agents","Batalha, Pedro Netto; Bastos Vieira de Souza, Maria Cecilia; Pena-Cabrera, Eduardo; Cruz Cruz, David; Santos Boechat, Fernanda da Costa","","","","CURRENT PHARMACEUTICAL DESIGN","2016","2016","22","39","","","","6009","6020","","10.2174/1381612822666160715115025","","","34","3.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","6","8","6","6","2","3","1"
"Scope and Limitations of the Liebeskind-Srogl Cross-Coupling Reactions Involving the Biellmann BODIPY","Betancourt-Mendiola, Lourdes; Valois-Escamilla, Ismael; Arbeloa, Teresa; Banuelos, Jorge; Lopez Arbeloa, Inigo; Flores-Rizo, Juan O.; Hu, Rongrong; Lager, Erik; Gomez-Duran, Cesar F. A.; Belmonte-Vazquez, Jose L.; Martinez-Gonzalez, Mayra R.; Arroyo, Ismael J.; Osorio-Martinez, Carlos A.; Alvarado-Martinez, Enrique; Urias-Benavides, Arlette; Gutierrez-Ramos, Brenda D.; Tang, Ben Zhong; Pena-Cabrera, Eduardo","","","","JOURNAL OF ORGANIC CHEMISTRY","JUN 5 2015","2015","80","11","","","","5771","5782","","10.1021/acs.joc.5b00731","","","33","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","7","6","7","4","0","2","0","2","0"
"Synthetic Approach to Readily Accessible Benzofuran-Fused Borondipyrromethenes as Red-Emitting Laser Dyes","Belmonte-Vazquez, Jose L.; Avellanal-Zaballa, Edurne; Enriquez-Palacios, Ernesto; Cerdan, Luis; Esnal, Ixone; Banuelos, Jorge; Villegas-Gomez, Clarisa; Lopez Arbeloa, Inigo; Pena-Cabrera, Eduardo","","","","JOURNAL OF ORGANIC CHEMISTRY","MAR 1 2019","2019","84","5","","","","2523","2541","","10.1021/acs.joc.8b02933","","","29","4.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","4","5","4","5","0"
"Synthesis, structural characterization, and spectroscopic properties of the ortho, meta, and para isomers of 8-(HOCH2-C6H4)-BODIPY and 8-(MeOC6H4)-BODIPY","Roacho, Robinson I.; Metta-Magana, Alejandro J.; Pena-Cabrera, Eduardo; Pannell, Keith H.","","","","JOURNAL OF PHYSICAL ORGANIC CHEMISTRY","APR 2013","2013","26","4","","","","345","351","","10.1002/poc.3095","","","29","2.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","5","3","1","4","4","4","2","2","0","0"
"A palette of background-free tame fluorescent probes for intracellular multi-color labelling in live cells","Alamudi, Samira Husen; Su, Dongdong; Lee, Kyung Jin; Lee, Jung Yeol; Luis Belmonte-Vazquez, Jose; Park, Hee-Sung; Pena-Cabrera, Eduardo; Chang, Young-Tae","","","","CHEMICAL SCIENCE","FEB 28 2018","2018","9","8","","","","2376","2383","","10.1039/c7sc04716a","","","27","3.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","2","7","6","3","2"
