Sanchez-Garcia, Sergio (Autor)
PerÃ­odo de tiempo: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Health care utilization in the elderly Mexican population: Expenditures and determinants","Gonzalez-Gonzalez, Cesar; Sanchez-Garcia, Sergio; Juarez-Cedillo, Teresa; Rosas-Carrasco, Oscar; Gutierrez-Robledo, Luis M.; Garcia-Pena, Carmen","","","","BMC PUBLIC HEALTH","MAR 29 2011","2011","11","","","","","","","192","10.1186/1471-2458-11-192","","","33","2.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","7","4","4","1","1","4","1","3","1","1","2","1","0"
"Insomnia, low sleep quality, and sleeping little are associated with frailty in Mexican women","Moreno-Tamayo, Karla; Manrique-Espinoza, Betty; Beatriz Ortiz-Barrios, Lyzbeth; Cardenas-Bahena, Angel; Ramirez-Garcia, Eliseo; Sanchez-Garcia, Sergio","","","","MATURITAS","JUN 2020","2020","136","","","","","7","12","","10.1016/j.maturitas.2020.03.005","","","32","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","7","9","3"
"Social networks and health-related quality of life: a population based study among older adults","Gallegos-Carrillo, Katia; Mudgal, Jyoti; Sanchez-Garcia, Sergio; Wagner, Fernando A.; Gallo, Joseph J.; Salmeron, Jorge; Garcia-Pena, Carmen","","","","SALUD PUBLICA DE MEXICO","JAN-FEB 2009","2009","51","1","","","","6","13","","10.1590/S0036-36342009000100004","","","32","1.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","3","2","1","4","4","1","3","3","1","0","4","0","0"
"Resolution-Based Therapies: The Potential of Lipoxins to Treat Human Diseases","Jaen, Rafael I.; Sanchez-Garcia, Sergio; Fernandez-Velasco, Maria; Bosca, Lisardo; Prieto, Patricia","","","","FRONTIERS IN IMMUNOLOGY","APR 23 2021","2021","12","","","","","","","658840","10.3389/fimmu.2021.658840","","","30","6.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","7","10","0"
"Social isolation undermines quality of life in older adults","Moreno-Tamayo, Karla; Manrique-Espinoza, Betty; Ramirez-Garcia, Eliseo; Sanchez-Garcia, Sergio","","","","INTERNATIONAL PSYCHOGERIATRICS","NOV 2020","2020","32","11","","","SI","1283","1292","PII S1041610219000310","10.1017/S1041610219000310","","","29","4.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","7","8","5"
"Oral health condition and development of frailty over a 12-month period in community-dwelling older adults","Velazquez-Olmedo, Laura Barbara; Borges-Yanez, Socorro Aida; Andrade Palos, Patricia; Garcia-Pena, Carmen; Gutierrez-Robledo, Luis Miguel; Sanchez-Garcia, Sergio","","","","BMC ORAL HEALTH","JUL 20 2021","2021","21","1","","","","","","355","10.1186/s12903-021-01718-6","","","22","4.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","7","1"
"BML-111 treatment prevents cardiac apoptosis and oxidative stress in a mouse model of autoimmune myocarditis","Jaen, Rafael I.; Fernandez-Velasco, Maria; Terron, Veronica; Sanchez-Garcia, Sergio; Zaragoza, Carlos; Canales-Bueno, Natalia; Val-Blasco, Almudena; Vallejo-Cremades, Maria Teresa; Bosca, Lisardo; Prieto, Patricia","","","","FASEB JOURNAL","AUG 2020","2020","34","8","","","","10531","10546","","10.1096/fj.202000611R","","","22","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","5","7","0"
"Nurse home visits with or without alert buttons versus usual care in the frail elderly: a randomized controlled trial","Favela, Jesus; Castro, Luis A.; Franco-Marina, Francisco; Sanchez-Garcia, Sergio; Juarez-Cedillo, Teresa; Espinel Bermudez, Claudia; Mora-Altamirano, Julia; Rodriguez, Marcela D.; Garcia-Pena, Carmen","","","","CLINICAL INTERVENTIONS IN AGING","2013","2013","8","","","","","85","95","","10.2147/CIA.S38618","","","22","1.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","2","3","4","0","1","4","0","1","1"
"Targeting depression as a public health problem in Mexico","Wagner, Fernando A.; Gonzalez-Forteza, Catalina; Sanchez-Garcia, Sergio; Garcia-Pena, Carmen; Gallo, Joseph J.","","","","SALUD MENTAL","JAN-FEB 2012","2012","35","1","","","","3","11","","","","","22","1.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","1","1","4","2","0","1","0","1","2","0"
"The relationship between potential drug-drug interactions and mortality rate of elderly hospitalized patients","Rosas-Carrasco, Oscar; Garcia-Pena, Carmen; Sanchez-Garcia, Sergio; Vargas-Alarcon, Gilberto; Miguel Gutierrez-Robledo, Luis; Juarez-Cedillo, Teresa","","","","REVISTA DE INVESTIGACION CLINICA-CLINICAL AND TRANSLATIONAL INVESTIGATION","NOV-DEC 2011","2011","63","6","","","","564","573","","","","","20","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","2","1","2","2","5","2","0"
"Direct costs associated with the appropriateness of hospital stay in elderly population","Mould-Quevedo, Joaquin F.; Garcia-Pena, Carmen; Contreras-Hernandez, Iris; Juarez-Cedillo, Teresa; Espinel-Bermudez, Claudia; Morales-Cisneros, Gabriela; Sanchez-Garcia, Sergio","","","","BMC HEALTH SERVICES RESEARCH","AUG 22 2009","2009","9","","","","","","","151","10.1186/1472-6963-9-151","","","20","1.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","2","4","0","3","2","2","2","0","1","0","1","0"
"Mortality and associated risk factors for older adults admitted to the emergency department: a hospital cohort","Garcia-Pena, Carmen; Ulises Perez-Zepeda, Mario; Viridiana Robles-Jimenez, Leslie; Sanchez-Garcia, Sergio; Ramirez-Aldana, Ricardo; Tella-Vega, Pamela","","","","BMC GERIATRICS","JUN 18 2018","2018","18","","","","","","","144","10.1186/s12877-018-0833-0","","","19","2.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","3","4","1"
"The risk of developing cervical cancer in Mexican women is associated to CYP1A1 MspI polymorphism","Juarez-Cedillo, Teresa; Vallejo, Maite; Manuel Fragoso, Jose; Hernandez-Hernandez, Dulce Maria; Rodriguez-Perez, Jose Manuel; Sanchez-Garcia, Sergio; del Carmen Garcia-Pena, Maria; Garcia-Carranca, Alejandro; Mohar-Betancourt, Alejandro; Granados, Julio; Vargas-Alarcon, Gilberto","","","","EUROPEAN JOURNAL OF CANCER","JUL 2007","2007","43","10","","","","1590","1595","","10.1016/j.ejca.2007.03.025","","","19","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","2","2","2","1","1","2","0","1","1","2","0","0","0"
"A prediction model for root caries in an elderly population","Sanchez-Garcia, Sergio; Reyes-Morales, Hortensia; Juarez-Cedillo, Teresa; Espinel-Bermudez, Claudia; Solorzano-Santos, Fortino; Garcia-Pena, Carmen","","","","COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY","FEB 2011","2011","39","1","","","","44","52","","10.1111/j.1600-0528.2010.00569.x","","","18","1.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","3","0","2","0","1","2","2","3","0"
"A simplified caries risk test in stimulated saliva from elderly patients","Sanchez-Garcia, Sergio; Gutierrez-Venegas, Gloria; Juarez-Cedillo, Teresa; Reyes-Morales, Hortensia; Solorzano-Santos, Fortino; Garcia-Pena, Carmen","","","","GERODONTOLOGY","MAR 2008","2008","25","1","","","","26","33","","10.1111/j.1741-2358.2007.00184.x","","","18","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","4","3","0","0","0","0","0","0","4","2","1","0","0","0","0"
"State of dentition and its impact on the capacity of elders to perform daily activities.","Sanchez-Garcia, Sergio; Juarez-Cedillo, Teresa; Reyes-Morales, Hortensia; de la Fuente-Hernandez, Javier; Solorzano-Santos, Fortino; Garcia-Pena, Carmen","","","","SALUD PUBLICA DE MEXICO","MAY-JUN 2007","2007","49","3","","","","173","181","","10.1590/S0036-36342007000300002","","","18","0.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","3","0","1","1","4","1","0","1","0","2","0","1","1","0"
"Comparison of quality of life among community-dwelling older adults with the frailty phenotype","Sanchez-Garcia, Sergio; Gallegos-Carrillo, Katia; Claudia Espinel-Bermudez, Maria; Doubova, Svetlana V.; Sanchez-Arenas, Rosalinda; Garcia-Pena, Carmen; Salva, Antoni; Briseno-Fabian, Silvia C.","","","","QUALITY OF LIFE RESEARCH","OCT 2017","2017","26","10","","","","2693","2703","","10.1007/s11136-017-1630-5","","","17","1.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","2","3","4","1","1","0"
"Severe potential drug-drug interactions in older adults with dementia and associated factors","Bogetti-Salazar, Michele; Gonzalez-Gonzalez, Cesar; Juarez-Cedillo, Teresa; Sanchez-Garcia, Sergio; Rosas-Carrasco, Oscar","","","","CLINICS","2016","2016","71","1","","","","17","21","","10.6061/clinics/2016(01)04","","","17","1.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","1","3","2","3","0"
