Murrieta-Guevara, Florentino R. (Autor)
PerÃ­odo de tiempo: 1900-2025. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"Desulfurization of middle distillates by oxidation and extraction process","Ramírez-Verduzco, LF; Murrieta-Guevara, F; García-Gutiérrez, JL; Saint Martín-Castañón, R; Martínez-Guerrero, MD; Montiel-Pacheco, MD; Mata-Díaz, R","","","","PETROLEUM SCIENCE AND TECHNOLOGY","2004","2004","22","1-2","","","","129","139","","10.1081/LFT-120028528","","","33","1.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","2","2","3","2","2","3","2","2","0","2","0","1","1","2","3","2","1","0","0"
"GAS SOLUBILITY OF CARBON-DIOXIDE AND HYDROGEN-SULFIDE IN MIXTURES OF SULFOLANE WITH MONOETHANOLAMINE","MURRIETAGUEVARA, F; REBOLLEDOLIBREROS, E; TREJO, A","","","","FLUID PHASE EQUILIBRIA","JUL 1 1993","1993","86","","","","","225","231","","10.1016/0378-3812(93)87178-4","","","29","0.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","1","0","0","0","0","0","0","2","1","0","1","1","0","0","0","4","1","1","0","0","4","5","0","1","0","2"
"GAS SOLUBILITY OF HYDROGEN-SULFIDE AND CARBON-DIOXIDE IN MIXTURES OF SULFOLANE WITH DIETHANOLAMINE AT DIFFERENT TEMPERATURES","MURRIETAGUEVARA, F; REBOLLEDOLIBREROS, E; TREJO, A","","","","FLUID PHASE EQUILIBRIA","APR 8 1994","1994","95","","","","","163","174","","10.1016/0378-3812(94)80068-5","","","26","0.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","1","0","2","1","0","2","1","0","0","0","1","0","1","3","1","1","0","0","0","5","0","1","1","0"
"SOLUBILITY OF HYDROGEN-SULFIDE IN MIXTURES OF N-METHYLPYRROLIDONE WITH ALKANOLAMINES","MURRIETAGUEVARA, F; REBOLLEDOLIBREROS, E; TREJO, A","","","","FLUID PHASE EQUILIBRIA","APR 1 1992","1992","73","1-2","","","","167","174","","10.1016/0378-3812(92)85046-B","","","22","0.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","3","0","0","2","2","0","0","1","3","0","0","2","1","1","0","0","0","2","0","1","0","0"
"GAS SOLUBILITIES OF CARBON-DIOXIDE AND HYDROGEN-SULFIDE IN SULFOLANE AND ITS MIXTURES WITH ALKANOLAMINES","MURRIETAGUEVARA, F; REBOLLEDOLIBREROS, E; TREJO, A","","","","FLUID PHASE EQUILIBRIA","DEC 1989","1989","53","","","","","1","6","","10.1016/0378-3812(89)80066-4","5TH INTERNATIONAL CONF ON FLUID PROPERTIES AND PHASE EQUILIBRIA FOR CHEMICAL PROCESS DESIGN","APR 30-MAY 05, 1989","22","0.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","0","1","2","0","1","0","0","0","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","0","1","3","1","0","1","0"
"Solid-liquid equilibria of dibenzothiophene and dibenzothiophene sulfone in organic solvents","Ramirez-Verduzco, Luis F.; Rojas-Aguilar, Aaron; De los Reyes, Jose A.; Munuz-Arroyo, Jose A.; Murrieta-Guevara, Florentino","","","","JOURNAL OF CHEMICAL AND ENGINEERING DATA","NOV-DEC 2007","2007","52","6","","","","2212","2219","","10.1021/je700234e","","","14","0.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","2","2","2","2","0","1","0","0","0","0","0","0"
"VOLUMES OF MIXING OF N-ALKANENITRILES WITH N-ALKANES - INTERPRETATION THROUGH THE PRIGOGINE-FLORY-PATTERSON THEORY","GONZALEZ, R; MURRIETAGUEVARA, F; TREJO, A","","","","JOURNAL OF SOLUTION CHEMISTRY","OCT 1986","1986","15","10","","","","791","801","","10.1007/BF00646087","","","14","0.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"SOLUBILITY OF PROPANE AND BUTANE IN MIXTURES OF NORMAL-ALKANES","GONZALEZ, R; MURRIETAGUEVARA, F; PARRA, O; TREJO, A","","","","FLUID PHASE EQUILIBRIA","JUN 1987","1987","34","1","","","","69","81","","10.1016/0378-3812(87)85051-3","","","11","0.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"Surface tension of isomers of pure hydrocarbons:: a method for estimation and prediction","Romero-Martínez, A; Trejo, A; Murrieta-Guevara, F","","","","FLUID PHASE EQUILIBRIA","MAY 28 2000","2000","171","1-2","","","","1","10","","10.1016/S0378-3812(00)00321-6","","","10","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","2","0","1","2","0","0","1","0","0","0","0","0"
"Gas-liquid equilibrium of H2S and CO2 in binary mixtures of monoethanolamine and diethanolamine with physical solvents","Murrieta-Guevara, F; Rebolledo-Libreros, ME; Romero-Martínez, A; Trejo, A","","","","LATIN AMERICAN APPLIED RESEARCH","JAN 2000","2000","30","1","","","","33","39","","","","","7","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GAS-LIQUID PRESSURE-TEMPERATURE-COMPOSITION CRITICAL LOCI FOR NORMAL-BUTANENITRILE WITH C-5 TO C-11 NORMAL-ALKANES","ELIOSA, G; MURRIETAGUEVARA, F; REZA, J; TREJO, A","","","","FLUID PHASE EQUILIBRIA","DEC 1990","1990","61","1-2","","","","99","110","","10.1016/0378-3812(90)90007-A","","","6","0.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Analysis and optimal retrofit of effluent lines entering a multicontaminant treatment unit","Hernandez-Suarez, R.; Zamora-Mata, J. M.; Murrieta-Guevara, F.; Lugo-Leyte, R.","","","","REVISTA MEXICANA DE INGENIERIA QUIMICA","AUG 2008","2008","7","2","","","","151","162","","","","","1","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
