NOMBRE LIMPIO
"IBARRA CARDENAS,JOSE DE JESUS"
"LARA LOPEZ,ADRIANA"
"CASTILLO MARENCO,TANIA"
"FARAH SIMON,ALEJANDRO"
"BRAVO VERGARA,JOSE JESUS"
"ESPARZA MUÑOZ,RODRIGO ALONSO"
"GARCIA LOPEZ,ISAURA CECILIA"
"CASTRO RIOS,ANGELICA"
"BECERRA SANTIAGO,JOSE ALBERTO"
"FLORES MORALES,ROGELIO"
"GARCIA FLORES,RAQUEL"
"ARAIZA DIAZ,ALEJANDRA"
DIAZ GARCIAMARIA LUISA
"GARCIA FERIA,LUIS MANUEL"
"GONZALEZ ZAMORA,ARTURO"
"DE LA CRUZ ELIZONDO,YADENEYRO"
"ANDRADE ROSAS,LUIS ANTONIO"
"ARGANIS JUAREZ,CARLOS ROSENDO"
"SANCHEZ SOTO,BARDO HELEODORO"
"AGUILAR URQUIZO,EDGAR"
"SANCHEZ GAYTAN,BRENDA LEONOR"
"HERNANDEZ MEJIA,SERGIO"
"GOMEZ AGUIRRE,MARIO"
"MEZA VILLALVAZO,VICTOR MANUEL"
"GUERRERO MC MANUS,SIOBHAN FENELLA"
"MONROY BARRETO,MINERVA"
"RUBIO MAYA,CARLOS"
"GOMEZ GASTELUM,LUIS"
"PACHECO IBARRA,J. JESUS"
"HERNANDEZ HERNANDEZ,J GUADALUPE"
"FLORES LOPEZ,MARIA DE LOURDES"
"HERNANDEZ HERNANDEZ,OSCAR"
"CERON MONROY,HAZAEL"
"PALMA OROZCO,ROSAURA"
"TERRAZAS MERAZ,MARIA ALEJANDRA"
"GARCIA VELAZQUEZ,LUIS MIGUEL"
"VAZQUEZ MUÑOZ,JUAN ALBERTO"
"TOPETE LARA,HILARIO"
"AVENDAÑO VARGAS,BLANCA LILIA"
"VILLARREAL RODRIGUEZ,JAIME JAVIER"
"VARGAS RUIZ,MARIA MAGALY"
"MANUEL CORTES,AMADO"
"GALICIA ISASMENDI,ERIKA"
"DURAN FIGUEROA,NOE VALENTIN"
"CABAL VELARDE,JAVIER GUSTAVO"
"BARCENAS BARCENAS,ERNESTO"
"CRUZ JIMENEZ,HUGO"
"GONZALEZ CONTRERAS,BRIAN MANUEL"
"ARNOLD HERNANDEZ,EDITH"
"TAPIA MC CLUNG,HORACIO"
"RANGEL BERNAL,NORA EDITH"
"REYES REYES,MARISOL"
"MANJARREZ ROSAS,JOSEFINA"
"LOPEZ ROCHA,NAYELLI"
"LIZARRAGA MENDIOLA,LILIANA GUADALUPE"
"HERNANDEZ MARQUEZ,VICTOR MANUEL"
"CASTRO RODRIGUEZ,CARLOS ISMAEL"
"SOLORZANO TELLO,OCTAVIO ALONSO"
"KURI PINEDA,EDITH ELVIRA"
"SANDOVAL VAZQUEZ,FRANCISCO RUBEN"
"BAUTISTA MARTINEZ,JOSEFINA"
"TORRES MARTINEZ,RUBEN"
"ROMERO ORTIZ,MARIA ELENA"
"MULIA RODRIGUEZ,JORGE"
"GONZALEZ MENDOZA,DANIEL"
"REYES HERNANDEZ,VALENTIN JOSE"
"LOPEZ PULGARIN,JOSE ARNULFO"
"SOTO BELTRAN,JESSICA YANET"
"MACIAS ESPARZA,ANA CECILIA"
"LOBATO CALLEROS,MARIA ODETTE"
"ZAVALA BERBENA,MARIA ALICIA"
"LOPEZ ESPINOSA,SUSANA"
"DEL RAZO RODRIGUEZ,OSCAR ENRIQUE"
"DIAZ ROBLES,RAYMUNDO"
"RODRIGUEZ JUAREZ,EDUARDO"
"RODRIGUEZ GONZALEZ,BEATRIZ ADRIANA"
"CAMELO AVEDOY,JOSE OCTAVIO"
"PARTIDA MARTINEZ,LAILA PAMELA"
"IDUARTE URBIETA,JOAQUIN TRINIDAD"
"IZQUIERDO CAMPOS,AMALIA ISABEL"
"VERA REA,SERGIO DANIEL"
"ORTIZ HENDERSON,GLADYS"
"AVILA RIOS,SANTIAGO"
"ESTRADA MARQUEZ,FATIMA"
"PASTOR DE MARIA CAMPOS,CAMILA"
"CANCINO RODEZNO,MARIA DE LOS ANGELES"
"YEPEZ RINCON,FABIOLA DORACELY"
"VARGAS RODRIGUEZ,YALMA LUISA"
"MORENO MEDRANO,LUZ MARIA STELLA"
"MARTINEZ RIVERA,SERGIO EFREN"
"LOPEZ MARES,LOURDES MARCELA"
"CAMACHO LUIS,ABELARDO"
"ALMANZA ALCALDE,HORACIO"
"HERNANDEZ ORTIZ,FRANCISCO"
"MONTES RODRIGUEZ,JOSE JULIAN III"
"VEGA ZAYAS,JESICA MARIA"
"HERNANDEZ RODRIGUEZ,MARTHA"
"RODRIGUEZ ORTEGA,ALEJANDRO"
"LOPEZ GUILLEN,GUILLERMO"
"LARA GOMEZ,GRACIELA"
"ORTEGA BARANDA,VERONICA"
"VERA LOPEZ,JUANA ISABEL"
"VASQUEZ LOPEZ,ALFONSO"
"GIRON PEREZ,MANUEL IVAN"
"CASTAÑEDA FACIO,ADALI OLIVA"
"VALLE DE LA PAZ,MAIREL"
"PERALES ROSAS,DANIEL"
"PEREZ LOPEZ,ARTEMIO"
"MOYA DELGADO,OCTAVIANO"
"LEON DENIZ,LORENA VIOLETA"
"HOYOS PADILLA,EDGAR MAURICIO"
"CLEMENT CARRETERO,HERLINDA CATALINA"
"GUTIERREZ CASTORENA,PABLO"
"CERVANTES GONZALEZ,ELSA"
"MORALES FERNANDEZ,SIGFRIDO DAVID"
"BERNABE ANTONIO,ANTONIO"
"OROZCO MOSQUEDA,MA. DEL CARMEN"
"RAMIREZ GERARDO,MARITHZA GUADALUPE"
"AGUIRRE HERNANDEZ,EVA"
"VALDES COBOS,ALBERTO"
"DIAZ VILORIA,NOE"
"HERNANDEZ CHAVEZ,PAOLA"
"ORTIZ SORIANO,AGUSTINA"
"ROSALES QUINTERO,ARNULFO"
"MORENO RAZO,JOSE ANTONIO"
"PITALUA DIAZ,NUN"
"GUTIERREZ CAMACHO,CLAUDIA"
"SILVA APARICIO,MARISA"
"SOLIS CHAGOYAN,HECTOR"
"NAVA ARZALUZ,MARIA GUADALUPE"
"SAUCEDO GARCIA,RENATA PATRICIA"
"SANCHEZ GUILLEN,DANIEL"
"PEREZ FLORES,MARIA EUFEMIA"
"ECHEVERRIA ECHEVERRIA,REBELIN"
"ALVAREZ CONTRERAS,MARIA DOLORES"
"LUGO URIBE,LUIS EDMUNDO"
"VALENZUELA LIMON,OLGA LIDIA"
"VARGAS AGUILAR,RENE OSVALDO"
GONZALEZ PEREZCARLOS ALBERTO
"HERRERA VALENCIA,EDTSON EMILIO"
"SOTO ABRAHAM,MA. VIRGILIA"
"VAZQUEZ LEPE,MILTON OSWALDO"
"PORTOCARRERO ORTIZ,LESLY AMINTA"
"REYNA FIGUEROA,JESUS"
"VILLEGAS GUZMAN,GABRIEL ALFREDO"
"MENDEZ CRUZ,SARA TERESA"
"ORTEGA CUELLAR,DANIEL DAGOBERTO"
"GONZALEZ ESTRADA,ELIZABETH"
"VENCES VIDAL,MARIA MAGDALENA"
"RAMIREZ RUANO,MONICA"
"SALINAS RUIZ,JOSAFHAT"
"HIDALGO CONTRERAS,JUAN VALENTE"
"CAMPOS GAXIOLA,JOSE DE JESUS"
"CUELLAR CRUZ,MAYRA"
"PALACIOS CRUZ,LINO"
"JUAREZ LANDIN,CRISTINA"
"MORALES BARRAGAN,JOSE FEDERICO"
CAMPOS CABRALVALENTINA
"LOPEZ TOLEDO,LEONEL ARTURO"
"VAZQUEZ CASTRO,GABRIEL"
"QUINTERO RAMIREZ,SARA"
"MARTINEZ PRECIADO,ALMA HORTENSIA"
"LOZADA LECHUGA,JORGE"
"IGLESIAS PIÑA,DAVID"
"VILLA CRUZ,VIRGINIA"
"RUIZ VELASCO DAVALOS,LILIANA"
"PINEDA JAIMES,NOEL BONFILIO"
"SANCHEZ GONZALEZ,VICTOR JAVIER"
"PEREZ BALAN,ROMAN ALBERTO"
"SANCHEZ RODRIGUEZ,ELVIA PATRICIA"
"CALDERON MAYA,JUAN ROBERTO"
"ESTRADA TAPIA,GEORGINA"
"PEREZ CARRILLO,LOURDES ADRIANA"
"CARREON ALVAREZ,MARIA ALEJANDRA"
"RODRIGUEZ GONZALEZ,MARIA TERESA"
"REYES ITURBIDE,JORGE"
"ALVARADO NATALI,GABRIEL ROBERTO"
"JASSO MENDEZ,JESUS"
"ANALCO MARTINEZ,AIDA"
"ROSANO ORTEGA,GENOVEVA"
"GARCIA CAMPOS,JONATAN YAIR"
"DE LA PEÑA PONCE DE LEON,ELISA"
"CHAVEZ ROMERO,RAFAEL"
"PONCE ORTEGA,JOSE MARIA"
"ROSALES MARINES,LUCERO"
"SANCHEZ ORTIZ,JORGE"
"BELMAN FLORES,JUAN MANUEL"
"LOPEZ MIRANDA,JAVIER"
"GODINEZ ROJANO,FRANCISCO ANTONIO"
"PEREZ PAREDES,MA. DEL REFUGIO"
"ENRIQUEZ OVANDO,ARACELI"
"ALONSO SALAS,ANGEL"
"GRAVE TIRADO,LUIS ALFONSO"
ESLAVA HEREDIACRISTINA
"GARCIA GUERRA,JOSEFINA"
"MONDRAGON RODRIGUEZ,GUILLERMO CESAR"
"LOPEZ CHAU,ASDRUBAL"
"SANCHEZ RAMOS,MIGUEL ANGEL DE GUADALUPE"
"SANCHEZ Y SANCHEZ,CARLOS LUIS"
"CARRETERO RANGEL,MARIA REYNA"
"VICHER GARCIA,MONICA DIANA"
"VALADEZ LIRA,JOSE ALBERTO"
"AVILA BARBA,MAURICIO"
"HERRERA TAPIA,FRANCISCO"
"ESTRADA RODRIGUEZ,JOSE LUIS"
"TORRES OREGON,FREDYD"
"DEL PRADO FLORES,ROGELIO"
"NATERAS GONZALEZ,MARTHA ELISA"
"ISLAS FLORES,IVAN ALFREDO"
"PEREZ MENDOZA,ARACELI"
REYNAGA MORALESADRIANA
"COVARRUBIAS MORENO,OSCAR MAURICIO"
"MARTINEZ VARGAS,SERGIO"
"MARTINEZ MARTINEZ,RAFAEL"
"LUNA MARISCAL,KARLA XIOMARA"
"RUIZ RUIZ,EDGAR JOCSAN"
"QUEJ AKE,LUIS MANUEL"
"CASTILLO PALOMERA,ROGER"
"MUNGUIA CERVANTES,JACOBO ESTEBAN"
"CRUZ DIAZ,MARTIN ROGELIO"
"LAGUNA CAMACHO,JUAN RODRIGO"
"HERRERA BASURTO,RAUL"
"CAYETANO CASTRO,NICOLAS"
"GALLEGOS GARCIA,MARIA IRENE LILIANA"
"TRUJILLO ROMERO,FELIPE DE JESUS"
"HERNANDEZ LANDA,ROBERTO CARLOS"
"ARELLANO MENDEZ,LEONARDO URIEL"
"CABALLERO CONCHA,NORMA ANGELICA"
"ALONSO DIAZ,MIGUEL ANGEL"
"RODRIGUEZ VASQUEZ,FLOR MONSERRAT"
"APARICIO LANDA,EDDIE DE JESUS"
"FLORES SOTELO,MARIA TERESA"
"JOVANOVIC DOLECEK,GORDANA"
"MARTINEZ MOTA,RODOLFO"
"CAUDILLO COS,CAMILO ALBERTO"
"CONTRERAS MOLOTLA,FELIPE"
"SUAREZ DOMINGUEZ,EMILIO ALFONSO"
"RIOJA PARADELA,TAMARA MILA"
"INFANTE MATA,DULCE MARIA"
"RAMIREZ LOPEZ,ERIK"
"FELIX ROSAS,HIRAM"
"OLIVER OCAÑO,FRANCISCO MIGUEL"
"MENDEZ BARRON,ROSANA"
"VARGAS BRACAMONTES,DULCE MARIA"
"GAXIOLA ROMERO,JOSE CONCEPCION"
"CARRILLO REYES,ARTURO"
"RUIZ RIVERA,NAXHELLI"
"ZAMORA LOMELI,CARLA BEATRIZ"
"CASPETA GUADARRAMA,LUIS"
"NORIERO ESCALANTE,LUCIO"
"FRANCO SANCHEZ,LAURA MYRIAM"
"MAGAÑA GOMEZ,JAVIER ABEDNEGO"
"LOZANO CARRILLO,OSCAR"
"CARBAJAL DE NOVA,CAROLINA"
"RUIZ LAGIER,ROCIO"
"HERNANDEZ CORCHADO,RODOLFO ALEJANDRO"
"ATHIE DE VELASCO,GABRIELA EUGENIA"
"CASTILLO GUERRERO,JOSE ALFREDO"
"VALENZUELA MENDOZA,RAFAEL ENRIQUE"
"OSEGUERA MONTIEL,ANDRES"
"REYES BECERRIL,MARTHA CANDELARIA"
"RODRIGUEZ TADEO,ALEJANDRA"
"MORA ROCHIN,SARAID"
"OLIVARES HERNANDEZ,ROBERTO"
"ESPINOSA ANDREWS,HUGO"
"REGALADO MENDEZ,ALEJANDRO"
"BENGOCHEA VILLEGAS,GABRIEL"
"GUEVARA CHUMACERO,LUIS MANUEL"
"FRONTANA VAZQUEZ,CARLOS EDUARDO"
"FAJARDO DELGADO,DANIEL"
"MARTINEZ RAMIREZ,YOBANI"
"PACHECO VEGA,JUAN MANUEL"
"TAMAYO RIVERA,LIS"
"MORALES GIL,PERLA"
"CUESTA GARCIA,JOSE RICARDO"
"HERNANDEZ HERNANDEZ,ELVIA"
"BARRON VIVANCO,BRISCIA SOCORRO"
"MARTINEZ HERNANDEZ,SERGIO"
"MIRANDA TELLO,JOSE RAUL"
"DIAZ BATALLA,LUIS"
"ROMAN MACEDO,ALEJANDRO FRANCISCO"
"GARAY VILLEGAS,SAGRARIO"
"BERNAL AGRAMON,MARIA DEL REFUGIO"
"ZARAGOZA VERA,CLAUDIA VIRGINIA"
"VARGAS MAGAÑA,JUAN JOSE"
"JIMENEZ COELLO,MATILDE"
"MORALES RUEDA,JUAN ANGEL"
"VALDEZ MORALES,MARIBEL"
"CRUZ CRESPO,ELIA"
"RUEDA BARRIENTOS,JOSE ANGEL"
"RODRIGUEZ GONZALEZ,JORGE ALBERTO"
"PALEMON ALBERTO,FRANCISCO"
"SONI GUILLERMO,EUTIQUIO"
"BARRAZA ELENES,CLAUDIA"
"AGUILAR PALAZUELOS,ERNESTO"
"ALBINO GARDUÑO,ROCIO"
"ROMERO LOPEZ,ANGEL ALONSO"
"RINCON RAMIREZ,JOAQUIN ALBERTO"
"HERNANDEZ FLORES,JOSE ALVARO"
"MARTINEZ BROWN,JUAN MANUEL"
"ARANA DANIEL,NANCY GUADALUPE"
"DIAZ GAMBOA,RAUL ENRIQUE"
"ALCARAZ MEJIA,MILDRETH ISADORA"
"HERNANDEZ MORALES,ALEJANDRO"
"ALVAREZ PLIEGO,NICOLAS"
"GARRIDO MELENDEZ,JAVIER"
"MEDINA GARCIA,JORGE ALEJANDRO"
"ESTRADA LOPEZ,JOHAN JAIR"
"DE LA PEÑA SEAMAN,CLELIA"
"VAZQUEZ DURAN,ALMA GUADALUPE"
"COMPEAN JASSO,MARTHA EUGENIA"
"CANTO MALDONADO,JESSICA ALEJANDRA"
"MARTINEZ FLORES,BERTHA VERONICA"
"AVILA DAVILA,ERIKA OSIRIS"
"PEREZ LABRA,MIGUEL"
"LUGO TRAMPE,ANGEL"
"VARGAS TORRES,APOLONIO"
"APARICIO SAGUILAN,ALEJANDRO"
"ACOSTA GONZALEZ,GILBERTO"
"LAGUNAS RIVERA,SELENE"
"BUSTOS GARCIA,BRENDA ARACELI"
"RAMIREZ HERNANDEZ,AURELIO"
"BAÑOS LARA,MA DEL ROCIO"
"ESCALANTE MINAKATA,MARIA DEL PILAR"
"DIAZ GUILLEN,JUAN CARLOS"
"MORENO BELLO,KARLA JUDITH"
"SALINAS GUTIERREZ,ROGELIO"
"GONZALEZ VIZCARRA,BENJAMIN"
"JIMENEZ GALINDO,JOSE CRUZ"
"CARRERA CHAVEZ,JOSE MARIA"
"GARCIA BARRIENTOS,ABEL"
"ROMO LOZANO,YOLANDA"
"MANJARREZ DOMINGUEZ,CARLOS BAUDEL"
"MALDONADO REYES,ARACELI"
"LOPEZ GARCIA,RICARDO DANIEL"
"BALLESTEROS PACHECO,JUAN CARLOS"
"CERVANTES CANALES,JAIR"
"FEREGRINO PEREZ,ANA ANGELICA"
"LONGORIA HERNANDEZ,ADRIANA MARGARITA"
"ESPINOSA MARTINEZ,MARIO ALFREDO"
"BARRERA FIGUEROA,BLANCA ESTELA"
"ESTRADA RICO,JULIO CESAR"
"AMAYA DELGADO,LORENA"
"FERNANDEZ GUILLERMO,LEONOR GUADALUPE"
"ZATARAIN PALACIOS,ROCIO"
"ARCINIEGA MARTINEZ,IVONNE MACIEL"
"QUINTAS GRANADOS,LAURA ITZEL"
"ESPINOSA AYALA,ENRIQUE"
"ROMANO GARRIDO,RICARDO"
"FITZ DIAZ,ELISA"
"GRANADOS SAUCEDO,FRANCISCO SALVADOR"
"GONZALEZ CAMPOS,JANETT BETZABE"
"TORRES ALONSO,ENRIQUE"
"ALVARADO HERNANDEZ,FRANCISCO"
"OLMOS NAVARRETE,LUIS RAFAEL"
"RODRIGUEZ BARBA,GERARDO"
"RODRIGUEZ RUIZ,JAVIER GONZALO"
"GARCIA GALICIA,IVAN ADRIAN"
"FIGUEROA VARGAS,IGNACIO ALEJANDRO"
"OROZCO BARRIOS,CARLOS ENRIQUE"
"ESTRADA MORENO,IVAN ALZIRI"
"LOYA OLGUIN,JOSE LENIN"
"BRACAMONTES NEVAREZ,JOAQUIN"
"MATA ROCHA,MINERVA"
"GAMBOA ROSALES,HAMURABI"
"OSUNA RUIZ,IDALIA"
"GARCIA SANDOVAL,ANDRES"
"SALAZAR LEYVA,JESUS AARON"
"IBARRA MONTALVO,JOSE DE JESUS"
"JIMENEZ HERNANDEZ,HUGO"
"GARCIA CHAN,NESTOR"
"AVALOS CUEVA,DAVID"
"MENCHACA MENDEZ,RICARDO"
"GONZALEZ ORTEGA,OMAR"
"ROQUE RODRIGUEZ,ERNESTO"
"HERNANDEZ PAREDES,JAVIER"
"SANCHEZ AGUILAR,MARIO"
"OBREGON ALFARO,SERGIO ALBERTO"
"CASTILLEJOS LOPEZ,MANUEL DE JESUS"
"PIÑON GIMATE,ALEJANDRA"
"ANGUAS CABRERA,DILIAN NOEMI"
"ROMO VAZQUEZ,AVENILDE"
"ELIZARRARAS BAENA,SAUL"
"MATA RIVERA,MIGUEL FELIX"
"ARELLANO TORRES,ELSA"
"TOTO ARELLANO,NOEL IVAN"
"QUEZADA CASASOLA,ANDRES"
"RIVAS CACERES,RAYMUNDO RENE"
"ROSALES MENDOZA,SERGIO"
"SILVA GUTIERREZ,CECILIA GUADALUPE"
"VILLALOBOS ACOSTA,CESAR"
"LOPEZ GUERRERO,DELIA VANESSA"
"GONZALEZ CALLEROS,JUAN MANUEL"
"LOPEZ ANGULO,GABRIELA"
"MORENO MORENO,MARIO"
"GONZALEZ RAMIREZ,VICTORIA"
"VILLUENDAS GONZALEZ,ERWIN ROGELIO"
"SUAREZ RODRIGUEZ,CARMEN DEL PILAR"
"CRUZ ENRIQUEZ,ADRIANA"
"BARRERA LOPEZ,VALTER ARMANDO"
"NIÑO LAZARO,MAURO POMPEYO"
"POZOS ESTRADA,ADRIAN"
"GUZMAN CEDILLO,YUNUEN IXCHEL"
"LEAÑOS MACIAS,JESUS"
"REYES MERCADO,YURI"
"CORREA RAMIREZ,MIGUEL MAURICIO"
"FLORES MORALES,ANA LAURA"
"MORENO LANDEROS,VICTOR MANUEL"
"GRAJALES COUTIÑO,RUBEN"
"SIFUENTES ROMERO,ITZEL"
"RODRIGUEZ MARTINEZ,MARIO"
"SANCHEZ RODRIGUEZ,JORGE EMMANUEL"
"GONZALEZ CONTRERAS,GABRIEL"
"VAZQUEZ AVILA,JOSE LUIS"
"RASCON DIAZ,MARTHA PAOLA"
"RUIZ LOPEZ,IRVING ISRAEL"
"ROMERO LOPEZ,BLANCA ESTELA"
"GUZMAN RAMIREZ,WALBERTO"
"MANZANO SARABIA,MERCEDES MARLENNE"
"LEMUS SANTANA,ANA ADELA"
"GERMAN ACACIO,JUAN MANUEL"
"HURTADO OLIVA,MIGUEL ANGEL"
"GONZALEZ PELAEZ,SERGIO SCARRY"
"ARCEO GOMEZ,EVA OLIMPIA"
"MOYA ALBOR,ERNESTO"
"VILLEGAS CONTRERAS,ARMANDO"
"MUÑIZ MONTERO,CARLOS"
"NUÑEZ PEREZ,JOSE CRUZ"
"HERNANDEZ ORDUÑA,MARIA GRACIELA"
"JUAREZ LUNA,DAVID"
"CEPEDA RUBIO,MARIO FRANCISCO JESUS"
"NUÑO MAGANDA,MARCO AURELIO"
"LIZARRAGA GONZALEZ,AMERICA MAGDALENA"
"PERAZA NORIEGA,BRIANDA ELENA"
"DE LA CALLEJA MORA,JORGE"
"LIZARRAGA REYES,JORGE"
"DURINI ROMERO,DANIEL"
"MUSSALI GALANTE,PATRICIA"
"DIAZ SALDIERNA,LUIS HUMBERTO"
"NAVARRO ARREDONDO,ALEJANDRO"
"FALCON FRANCO,LAZARO ABDIEL"
"GARCIA TORRES,VICTOR MANUEL"
"ESPINOZA TREJO,DIEGO RIVELINO"
"GONZALEZ GARCIA,MARIO ARTURO"
"BURRUEL IBARRA,SILVIA ELENA"
"RAMIREZ AMADOR,RAQUEL"
"REYES VALDEZ,JORGE ANTONIO"
"MORALES SANCHEZ,ALFREDO"
"CONTRERAS COLIN,JUAN MANUEL"
"SANZ MARTIN,BLANCA ELENA"
"GARCIA PIEDRAS,MYRIAM"
"ANGOA PEREZ,MARIA ISABEL"
"OROZCO PLASCENCIA,JOSE MANUEL"
"MEDINA RAMIREZ,ADRIANA"
"RODRIGUEZ ROSALES,NELLY ABIGAIL"
"MENCHACA RIVERA,JUAN ALEJANDRO"
"BENITEZ LOPEZ,JAZMIN"
"CHAVEZ GUERRERO,LEONARDO"
"CABRIALES GOMEZ,ROBERTO CARLOS"
"RODRIGUEZ ALCALA,ANTONIO"
"DE LA PAZ MENDEZ,JOSE ELIGIO"
"PONCE ROJO,ANTONIO"
"VARGAS GARCIA,EDITH MIREYA"
"RODRIGUEZ CRUZ,OLGA MARGARITA"
"CORTES ROJO,CHRISTIAN"
"GOMEZ TAGLE LOPEZ,ERICK"
"CRUZ CRUZ,CARLOS ALBERTO"
"GUTIERREZ MARQUEZ,ENRIQUE"
"GONZALEZ SANTILLAN,EDMUNDO"
"ESTRADA RUIZ,EMILIO"
"DEL RIO ESTRADA,PERLA MARIANA"
"GARCIA GALINDO,ALFREDO"
"BLANCAS MARTINEZ,EDGAR NOE"
"DIAZ SANCHEZ,LUIS ENRIQUE"
"GOMEZ ACEVEDO,SANDRA LUZ"
"PEÑA ESPINOSA,JESUS JOEL"
"GUEVARA FLORES,ALBERTO"
"BARRIOS PAYAN,JORGE ALBERTO"
"MOCTEZUMA FRANCO,ABRAHAM"
"JACINTO MONTES,LIZETTE"
"RAMOS TAVERA,LUIS"
"MEZA MENCHACA,THULUZ"
"BARRERA HERNANDEZ,DAVID"
"SUZURI HERNANDEZ,LUIS JIRO"
"BERNAL GRACIDA,LILIA ANGELICA"
"GUTIERREZ AGUILAR,RUTH"
"DE LOS HEROS RIOS,PAOLA ANA"
"PADILLA CHACON,DANIEL"
"ARELLANES CANCINO,YAAYE"
"ZARZA VILLANUEVA,HELIOT"
"AVILA AKERBERG,VICTOR DANIEL"
"SERENO URIBE,ANA LUCIA"
"MUNGUIA ROSAS,MIGUEL ANGEL"
"SORTIBRAN MARTINEZ,ROCIO LUGUI"
"GARCIA AGUILAR,JOSE DIDINO"
"LOPEZ COLOMBO,AURELIO"
"MEDELLIN MAYORAL,GABRIELA"
"ESPINOSA OCHOA,MARY ROSA"
"DRESER MANSILLA,ANAHI CRISTINA"
ALVAREZ CAMACHOMICHELIN
"VARGAS TAH,ANA ALEJANDRA"
"HAMDAN PARTIDA,AIDA"
"RODRIGUEZ SILVA,LUIS HUMBERTO"
"PEREZ MORALES,ALFREDO"
"AQUINO GALVEZ,ARNOLDO"
"TORRES JIMENEZ,JACINTO"
"TAGLE ZAMORA,DANIEL"
"MENDEZ GARCIA,MARTIN OSWALDO"
"SOLIS NAJERA,SERGIO ENRIQUE"
"VARGAS SANCHEZ,JUAN ROBERTO"
"ROSAS BAÑOS,MARA"
"LEAL RAMOS,MARTHA YARELY"
"JUAREZ LOPEZ,PORFIRIO"
"HERNANDEZ FUENTES,LUIS MARTIN"
"SANTIAGO MEJIA,HORACIO"
"DOMINGUEZ LOPEZ,PABLO ENRIQUE"
"HUERTA OLVERA,SELENE GUADALUPE"
"GONZALEZ CABRERA,JAIME"
"GUTIERREZ MENDEZ,NESTOR"
"HUERTA JIMENEZ,MARIANA"
"RANGEL FAJARDO,MARIA ALMA"
"VELAZQUEZ DOMINGUEZ,JOSE ANTONIO"
"ARENAS RIOS,EDITH"
"NUÑEZ COLIN,CARLOS ALBERTO"
"GUTIERREZ HERNANDEZ,RUBEN FERNANDO"
"GALINDO PEREZ,MATEO CARLOS"
"TOVAR HERNANDEZ,MARIA ANA VICTORIA"
"TORRESCANO VALLE,NURIA"
"RAMIREZ BARAJAS,PABLO JESUS"
"GARCIA DEL VALLE,YASMINDA"
"PARDO NUÑEZ,JOALINE"
"RODRIGUEZ OCAÑA,LETICIA"
"RAMIREZ ALBORES,JORGE ENRIQUE"
"RAMOS MARTINEZ,ESPIRIDION"
"HERNANDEZ JIMENEZ,CLAUDIA"
"CASTRO MARAVILLA,ROSALINDA"
"TELLEZ BALLESTEROS,ELIZABETH EUGENIA"
"ROSALES HERNANDEZ,MARTHA CECILIA"
"MENDIETA WEJEBE,JESSICA ELENA"
"AGUIRRE GARRIDO,JOSE FELIX"
"DIAZ MARTINEZ,NESTOR EMMANUEL"
"SANCHEZ BETANCOURT,JOSE IVAN"
"HERNANDEZ ZENTENO,RAFAEL DE JESUS"
"PEREZ SUAREZ,MARLIN"
"PASCUAL RAMIREZ,FERMIN"
"VILLEGAS SANCHEZ,CARMEN AMELIA"
"LOPEZ FUERTE,FRANCISCO OMAR"
"MORENO URIBE,VERONICA"
"GARZA MONTES DE OCA,NELSON FEDERICO"
"SIGALA ALANIS,JUAN CARLOS"
"GASTELUM ARELLANEZ,ARGEL"
"VENEGAS VENEGAS,JOSE APOLONIO"
"DEL MORAL VENTURA,SANDRA TRINIDAD"
"MUÑIZ HERNANDEZ,SAE"
"ESPINO SOLIS,GERARDO PAVEL"
"PARDO OLAGUEZ,JOSE ANTONIO"
"CORNEJO HERNANDEZ,AMARANTA"
"GOCHI PONCE,YADIRA"
"BARRIENTOS HERNANDEZ,FRANCISCO RAUL"
"OCHOA MUÑOZ,KARINA"
"CASTELLANOS DOMINGUEZ,ALEX RAMON"
"MONTESINOS LOPEZ,OSVAL ANTONIO"
"GALLEGOS OROZCO,VERONICA"
"CORTEZ LEMUS,NORMA AIDE"
"ESTRADA GUADARRAMA,JOSE ANTONIO"
"LUNA CHAVEZ,MARISOL"
"FELIX PORTILLO,MONSERRATH"
"HERNANDEZ GONZALEZ,JUAN CARLOS"
"FRANCO URQUIZA,EDGAR ADRIAN"
"CONTRERAS GARCIA,IRAZU"
"CRUZ CORDOVA,ARIADNNA DEL CARMEN"
"JIMENEZ MONTEJO,FABIOLA ELOISA"
"TORRES MONTOYA,EDITH HILARIO"
"PINEDO ALVAREZ,ALFREDO"
"BEJARANO RODRIGUEZ,FRANCISCO JAVIER"
"FLORES GARCIA,ANDRES"
"VELEZ PEREZ,HUGO ABRAHAM"
"LORIAS ESPINOZA,DANIEL"
"GONZALEZ MORAN,CARLOS OMAR"
"JIMENEZ ALVAREZ,LUIS ARMANDO"
"MARTINEZ GARCIA,RAYMUNDO CESAR"
"ELIZALDE SOLIS,OCTAVIO"
"GONZALEZ VARGAS,OSCAR ARTURO"
"RAMIREZ CRUZ,ISRAEL"
"SALAZAR PEREYRA,MARTIN"
"ARREOLA MENDOZA,LAURA"
"MARTINEZ CORDERO,CLAUDIA"
"IZQUIERDO VEGA,JEANNETT ALEJANDRA"
"CARAM SALAS,NADIA LIZETH"
"CANO CORDERO,ANGEL"
"VIVEROS ANAYA,LUZ AMERICA"
"CASTILLO REYES,FRANCISCO"
"ORTEGA CABRERA,VERONICA"
